NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199612;217.3;1;31;;124.6;1;6;10;6;6;1;1;1;;;0;;;;9.4;1;31;;15.0;1;4;-1.0;1;30;3;0;0;0;31;31;0;5.6;1;31;;-6.0;1;29;13.0;1;22;3;0;26;31;31;0;0;6;3.8;1;11.0;1;4;31;7.5;1;31;;;0;;-3.0;1;31;13.5;1;22;;;;0;;;;0;;;0;;;;23.7;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;1;;;;;;;;;;;;;;3;3
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199701;67.0;1;31;;16.3;1;24;12;5;2;0;0;0;;;0;;;;9.2;1;31;;14.0;1;25;2.0;1;1;0;0;0;0;31;31;0;4.0;1;31;;-4.0;1;13;12.0;1;22;0;0;29;31;31;0;0;8;5.2;1;14.0;1;13;31;6.6;1;31;;;0;;0.0;1;1;12.5;1;22;;;;0;;;;0;;;0;;;;30.2;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;2;9;2;9;1;1;0;0;0;0;3
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199702;8.6;1;28;;5.8;1;14;2;1;0;0;0;0;;;0;;;;14.6;1;28;;19.0;1;14;9.0;1;10;0;0;0;0;28;28;0;6.1;1;28;;1.0;1;28;13.0;1;12;0;0;26;28;28;0;0;0;8.6;1;16.0;1;28;28;10.4;1;28;;;0;;5.0;1;10;15.5;1;12;;;;0;;;;0;;;0;;;;52.3;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;2
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199703;0.0;1;31;;0.0;1;;0;0;0;0;0;0;;;0;;;;19.3;1;31;;27.0;1;17;14.0;1;14;0;2;0;0;19;31;0;7.4;1;31;;1.0;1;31;13.0;1;18;0;0;25;31;31;0;0;0;11.9;1;20.0;1;23;31;13.3;1;31;;;0;;10.0;1;1;19.0;1;18;;;;0;;;;0;;;0;;;;112.5;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199704;13.5;1;30;;10.5;1;19;3;1;1;0;0;0;;;0;;;;20.0;1;30;;26.0;1;11;11.0;1;19;0;3;0;0;16;30;0;7.7;1;30;;1.0;1;1;14.0;1;29;0;0;24;30;30;0;0;0;12.3;1;22.0;1;15;30;13.8;1;30;;;0;;8.0;1;17;17.5;1;16;;;;0;;;;0;;;0;;;;131.8;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199705;61.2;1;31;;32.8;1;12;7;4;1;1;0;0;;;0;;;;22.7;1;31;;33.0;1;28;15.0;1;7;0;9;2;0;9;27;1;12.4;1;31;;5.0;1;8;17.0;1;24;0;0;8;26;31;0;0;0;10.4;1;18.0;1;30;31;17.5;1;31;;;0;;10.0;1;8;24.0;1;28;;;;0;;;;0;;;0;;;;127.9;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;1;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199706;135.3;1;30;;62.2;1;1;6;4;4;2;1;0;;;0;;;;24.1;1;30;;30.0;1;8;16.0;1;1;0;15;3;0;5;24;0;15.4;1;30;;10.0;1;28;20.0;1;13;0;0;2;15;30;1;0;0;8.7;1;17.0;1;25;30;19.7;1;30;;;0;;14.5;1;28;24.0;1;13;;;;0;;;;0;;;0;;;;129.2;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199707;14.8;1;31;;14.8;1;2;1;1;1;0;0;0;;;0;;;;28.3;1;31;;35.0;1;29;22.0;1;5;0;25;12;1;0;13;8;17.2;1;31;;13.0;1;5;22.0;1;31;0;0;0;11;28;8;0;0;11.1;1;17.0;1;23;31;22.8;1;31;;;0;;17.5;1;5;28.0;1;30;;;;0;;;;0;;;0;;;;181.2;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;1;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199708;278.3;1;31;;205.0;0;10;5;5;4;2;1;1;;;0;;;;29.5;1;31;;34.0;1;3;21.0;1;11;0;28;20;0;0;7;8;19.4;1;31;;13.0;1;30;23.0;1;4;0;0;0;4;18;16;0;0;10.1;1;17.0;1;30;31;24.4;1;31;;;0;;18.5;1;28;28.0;1;14;;;;0;;;;0;;;0;;;;141.8;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;0;3;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199709;38.2;1;30;;38.2;1;1;1;1;1;1;0;0;;;0;;;;26.9;1;30;;30.0;1;4;22.0;1;2;0;27;3;0;0;19;0;14.6;1;30;;8.0;1;19;22.0;1;1;0;0;3;17;29;3;0;0;12.3;1;22.0;1;19;30;20.7;1;30;;;0;;16.5;1;14;24.5;1;7;;;;0;;;;0;;;0;;;;108.5;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199710;60.1;1;31;;27.5;1;23;4;3;2;0;0;0;;;0;;;;21.4;1;31;;31.0;1;1;12.0;1;29;0;11;4;0;17;25;0;12.7;1;31;;2.0;1;31;20.0;1;11;0;0;10;19;31;1;0;0;8.7;1;19.0;1;1;31;17.0;1;31;;;0;;8.0;1;31;24.0;1;9;;;;0;;;;0;;;0;;;;74.4;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;2;4
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199711;88.3;1;30;;40.0;1;26;9;3;3;1;0;0;;;0;;;;15.7;1;30;;23.0;1;6;11.0;1;12;0;0;0;0;29;30;0;8.1;1;30;;0.0;1;1;17.0;1;6;0;0;19;29;30;0;0;1;7.6;1;14.0;1;16;30;11.9;1;30;;;0;;7.0;1;1;20.0;1;6;;;;0;;;;0;;;0;;;;36.6;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;1
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199712;60.9;1;31;;40.2;1;16;6;2;1;1;0;0;;;0;;;;11.3;1;31;;20.0;1;11;3.0;1;6;0;0;0;0;31;31;0;5.3;1;31;;-2.0;1;7;12.0;1;18;0;0;29;31;31;0;0;5;6.0;1;14.0;1;8;31;8.3;1;31;;;0;;1.5;1;6;15.0;1;11;;;;0;;;;0;;;0;;;;36.2;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;1
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199801;17.1;1;31;;5.5;1;13;5;1;0;0;0;0;;;0;;;;11.4;1;31;;17.0;1;3;5.0;1;25;0;0;0;0;31;31;0;4.8;1;31;;-4.0;1;23;13.0;1;12;0;0;27;31;31;0;0;3;6.6;1;14.0;1;24;31;8.1;1;31;;;0;;2.0;1;23;15.0;1;13;;;;0;;;;0;;;0;;;;39.6;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199802;24.6;1;28;;13.1;1;2;3;2;1;0;0;0;;;0;;;;14.7;1;28;;25.0;1;15;8.0;1;3;0;1;0;0;27;28;0;4.5;1;28;;-2.0;1;7;11.0;1;21;0;0;26;28;28;0;0;3;10.2;1;24.0;1;15;28;9.6;1;28;;;0;;5.5;1;7;14.0;1;17;;;;0;;;;0;;;0;;;;52.6;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;1
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199803;18.5;1;31;;8.5;1;11;3;2;0;0;0;0;;;0;;;;16.6;1;31;;24.0;1;27;9.0;1;12;0;0;0;0;26;31;0;6.4;1;31;;0.0;1;3;12.0;1;29;0;0;27;31;31;0;0;1;10.2;1;20.0;1;27;31;11.5;1;31;;;0;;7.0;1;13;15.0;1;18;;;;0;;;;0;;;0;;;;100.2;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199804;56.4;1;30;;24.0;1;26;9;3;1;0;0;0;;;0;;;;17.5;1;30;;26.0;1;25;11.0;1;13;0;1;0;0;27;30;0;7.3;1;30;;-1.0;1;14;15.0;1;26;0;0;24;30;30;0;0;1;10.2;1;15.0;1;20;30;12.4;1;30;;;0;;6.0;1;14;19.0;1;25;;;;0;;;;0;;;0;;;;100.8;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199805;32.6;1;31;;19.8;1;21;4;2;1;0;0;0;;;0;;;;23.3;1;31;;31.0;1;14;14.0;1;4;0;14;1;0;7;29;0;12.1;1;31;;7.0;1;7;17.0;1;30;0;0;12;26;31;0;0;0;11.2;1;21.0;1;14;31;17.7;1;31;;;0;;12.5;1;4;21.5;1;22;;;;0;;;;0;;;0;;;;161.6;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;1;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199806;18.2;1;30;;12.0;1;6;3;1;1;0;0;0;;;0;;;;26.7;1;30;;34.0;1;24;17.0;1;11;0;21;8;0;2;16;5;15.8;1;30;;10.0;1;19;20.0;1;30;0;0;3;11;30;4;0;0;10.9;1;22.0;1;19;30;21.2;1;30;;;0;;14.0;1;12;26.0;1;28;;;;0;;;;0;;;0;;;;173.1;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199807;24.0;1;31;;22.0;1;1;2;1;1;0;0;0;;;0;;;;29.4;1;31;;38.0;1;23;20.0;0;7;0;29;17;2;1;10;11;18.2;1;31;;11.0;1;16;22.0;1;24;0;0;0;2;27;9;0;0;11.2;1;21.0;1;16;31;23.8;1;31;;;0;;19.5;1;7;28.5;1;23;;;;0;;;;0;;;0;;;;220.2;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;0;1;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199808;15.9;1;31;;7.4;1;1;4;2;0;0;0;0;;;0;;;;29.9;1;31;;36.0;1;17;22.0;1;1;0;28;16;6;0;9;11;17.3;1;31;;7.0;1;30;22.0;1;13;0;0;1;7;27;9;0;0;12.6;1;20.0;1;26;31;23.6;1;31;;;0;;16.5;1;30;28.0;1;17;;;;0;;;;0;;;0;;;;193.8;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199809;69.0;1;30;;13.0;1;23;12;6;3;0;0;0;;;0;;;;24.0;1;30;;29.0;1;18;18.0;1;13;0;13;0;0;4;28;0;14.7;1;30;;7.0;1;20;22.0;1;10;0;0;4;17;27;3;0;0;9.3;1;19.0;1;20;30;19.4;1;30;;;0;;13.5;1;14;24.0;1;1;;;;0;;;;0;;;0;;;;106.7;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199810;25.2;1;31;;6.0;1;6;6;3;0;0;0;0;;;0;;;;18.6;1;31;;24.0;1;15;13.0;1;19;0;0;0;0;24;31;0;9.9;1;31;;-2.0;1;21;16.0;1;17;0;0;17;30;31;0;0;1;8.7;1;18.0;1;28;31;14.3;1;31;;;0;;6.5;1;21;18.5;1;17;;;;0;;;;0;;;0;;;;77.6;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199811;21.2;1;30;;6.2;1;25;9;1;0;0;0;0;;;0;;;;12.7;1;30;;21.0;1;2;5.0;1;22;0;0;0;0;28;30;0;4.5;1;30;;-9.0;1;22;14.0;1;2;1;0;27;30;30;0;0;4;8.2;1;17.0;1;9;30;8.6;1;30;;;0;;-2.0;1;22;17.5;1;2;;;;0;;;;0;;;0;;;;48.4;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199812;39.5;1;31;;18.0;1;30;6;4;1;0;0;0;;;0;;;;11.4;1;31;;19.0;1;13;4.0;1;3;0;0;0;0;31;31;0;3.1;1;31;;-5.0;1;23;13.0;1;13;1;0;28;31;31;0;0;8;8.3;1;15.0;1;26;31;7.2;1;31;;;0;;1.5;1;23;16.0;1;13;;;;0;;;;0;;;0;;;;36.4;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;1
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199901;52.0;1;31;;15.0;1;1;8;4;3;0;0;0;;;0;;;;12.0;1;31;;19.0;1;4;4.0;1;10;0;0;0;0;31;31;0;5.3;1;31;;-1.0;1;31;11.0;1;7;0;0;30;31;31;0;0;6;6.7;1;14.0;1;25;31;8.6;1;31;;;0;;1.5;1;31;13.5;1;7;;;;0;;;;0;;;0;;;;39.7;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199902;2.0;1;28;;1.0;1;23;2;0;0;0;0;0;;;0;;;;10.1;1;28;;17.0;1;21;3.0;1;14;0;0;0;0;28;28;0;4.3;1;28;;-5.0;1;14;12.0;1;22;1;0;26;28;28;0;0;7;5.8;1;13.0;1;25;28;7.2;1;28;;;0;;-1.0;1;14;14.0;1;21;;;;0;;;;0;;;0;;;;55.9;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199903;9.5;1;31;;3.0;1;24;6;0;0;0;0;0;;;0;;;;15.4;1;31;;23.0;1;30;10.0;1;5;0;0;0;0;30;31;0;7.1;1;31;;0.0;1;8;12.0;1;12;0;0;24;31;31;0;0;1;8.3;1;19.0;1;31;31;11.3;1;31;;;0;;6.5;1;7;15.5;1;30;;;;0;;;;0;;;0;;;;86.7;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199904;62.8;1;30;;23.0;1;25;12;3;2;0;0;0;;;0;;;;18.3;1;30;;27.0;1;5;9.0;1;15;0;1;0;0;22;30;0;9.5;1;30;;5.0;1;25;14.0;1;30;0;0;20;30;30;0;0;0;8.8;1;15.0;1;6;30;13.9;1;30;;;0;;7.0;1;15;20.0;1;5;;;;0;;;;0;;;0;;;;108.9;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199905;134.5;1;31;;47.0;1;3;11;4;3;2;0;0;;;0;;;;22.4;1;31;;29.0;1;13;16.0;1;3;0;11;0;0;9;28;0;14.3;1;31;;10.0;1;18;18.0;1;30;0;0;1;22;31;0;0;0;8.1;1;16.0;1;25;31;18.3;1;31;;;0;;14.5;1;1;23.0;1;13;;;;0;;;;0;;;0;;;;113.9;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;1
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199906;28.5;1;30;;13.0;1;26;6;2;1;0;0;0;;;0;;;;26.2;1;30;;31.0;1;16;21.0;1;26;0;23;1;0;0;21;0;14.8;1;30;;9.0;1;23;19.0;1;30;0;0;1;16;30;0;0;0;11.4;1;20.0;1;23;30;20.5;1;30;;;0;;17.0;1;7;23.5;1;16;;;;0;;;;0;;;0;;;;176.7;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;1;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199907;3.3;1;31;;1.8;1;29;2;0;0;0;0;0;;;0;;;;30.1;1;31;;36.0;1;1;26.0;1;22;0;31;18;1;0;6;9;17.5;1;31;;11.0;1;25;21.0;1;31;0;0;0;3;30;5;0;0;12.6;1;20.0;1;25;31;23.8;1;31;;;0;;21.0;1;25;26.0;1;31;;;;0;;;;0;;;0;;;;203.2;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199908;87.6;1;31;;27.0;1;7;8;4;4;0;0;0;;;0;;;;29.0;1;31;;34.0;1;22;24.0;1;7;0;30;12;0;0;8;5;18.4;1;31;;15.0;1;14;23.0;1;4;0;0;0;2;25;9;0;0;10.6;1;17.0;1;22;31;23.7;1;31;;;0;;20.0;1;7;27.0;1;28;;;;0;;;;0;;;0;;;;152.2;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;4;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199909;35.0;1;30;;25.0;1;14;4;2;1;0;0;0;;;0;;;;26.6;1;30;;35.0;1;2;22.0;1;30;0;22;5;1;0;22;2;15.5;1;30;;9.0;1;21;21.0;1;6;0;0;3;13;29;2;0;0;11.2;1;20.0;1;2;30;21.1;1;30;;;0;;16.5;1;21;25.0;1;2;;;;0;;;;0;;;0;;;;115.7;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199910;100.0;1;31;;87.0;1;17;6;2;1;1;1;0;;;0;;;;21.2;1;31;;25.0;1;15;18.0;1;13;0;1;0;0;12;31;0;11.6;1;31;;3.0;1;7;17.0;1;3;0;0;11;27;31;0;0;0;9.5;1;19.0;1;7;31;16.4;1;31;;;0;;12.5;1;7;20.5;1;15;;;;0;;;;0;;;0;;;;72.4;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;0;0;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199911;305.0;1;30;;206.0;1;12;5;4;3;2;2;1;;;0;;;;12.3;1;30;;22.0;1;2;3.0;1;21;0;0;0;0;29;30;0;5.6;1;30;;-1.0;1;26;18.0;1;2;0;0;27;29;30;0;0;5;6.7;1;15.0;1;5;30;8.9;1;30;;;0;;1.5;1;22;20.0;1;2;;;;0;;;;0;;;0;;;;46.5;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;0;1;0
11203001;LEZIGNAN-CORBIE;43.236667;2.758333;56;199912;25.5;1;31;;7.5;1;26;6;2;0;0;0;0;;;0;;;;10.3;1;31;;19.0;1;26;4.0;1;16;0;0;0;0;31;31;0;4.2;1;31;;-3.0;1;7;10.0;1;27;0;0;31;31;31;0;0;4;6.1;1;14.0;1;7;31;7.2;1;31;;;0;;2.5;1;22;13.0;1;26;;;;0;;;;0;;;0;;;;40.9;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;0;0
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;199501;33.0;1;31;;7.0;1;5;8;2;0;0;0;0;;;0;;;;11.3;1;31;;19.1;1;25;4.2;1;4;0;0;0;0;31;31;0;3.5;1;31;;-4.8;1;16;8.2;1;31;0;0;31;31;31;0;0;5;7.8;1;15.3;1;16;31;7.4;1;31;;;0;;1.5;1;5;12.6;1;31;20;1;5;31;99;1;30;31;81;1;25;8.2;1;31;41.0;1;36.0;1;300;1;10;29;24;2;31;33.0;1;300;1;10;28;24;2;31;23.0;1;290;1;11;28;25;9;31;7.8;1;31;;;0;;;;21282;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;199502;22.2;1;28;;6.4;1;21;5;2;0;0;0;0;;;0;;;;15.1;1;28;;22.1;1;15;8.9;1;22;0;0;0;0;27;28;0;6.0;1;28;;0.2;1;20;12.0;1;25;0;0;24;28;28;0;0;0;9.1;1;16.6;1;20;28;10.6;1;28;;;0;;6.3;1;27;17.0;1;15;30;1;19;25;99;1;25;25;80;1;22;9.8;1;25;49.2;1;31.0;1;240;1;24;27;16;2;28;28.6;1;240;1;24;25;14;1;28;20.0;1;260;1;25;22;19;5;28;6.1;1;28;;;0;;;;28053;1;28;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;199503;21.6;1;31;;10.6;1;5;5;1;1;0;0;0;;;0;;;;15.0;1;31;;23.2;1;24;8.0;1;4;0;0;0;0;29;31;0;4.4;1;31;;-2.3;1;1;9.9;1;25;0;0;31;31;31;0;0;3;10.7;1;23.7;1;24;31;9.7;1;31;;;0;;5.4;1;4;13.9;1;18;21;1;31;31;99;1;29;31;70;1;25;8.1;1;31;88.4;1;31.0;1;300;1;13;30;22;2;31;28.6;1;300;1;13;28;21;1;31;20.0;1;290;1;29;28;25;8;31;7.4;1;31;;;0;;;;46056;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;199504;12.8;1;30;;10.8;1;24;1;1;1;0;0;0;;;0;;;;19.3;1;30;;26.3;1;12;10.5;1;25;0;2;0;0;19;30;0;7.7;1;30;;1.3;1;22;12.8;1;6;0;0;24;30;30;0;0;0;11.6;1;20.2;1;12;30;13.5;1;30;;;0;;8.8;1;25;18.7;1;2;23;1;27;30;99;1;30;30;67;1;27;10.0;1;30;114.9;1;27.0;1;280;1;25;26;16;0;30;25.1;1;180;1;25;24;15;0;30;18.0;1;270;1;25;24;19;8;30;6.8;1;30;;;0;;;;54058;1;29;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;199505;48.0;1;31;;14.4;1;25;6;5;2;0;0;0;;;0;;;;22.3;1;31;;30.1;1;8;14.4;1;15;0;5;1;0;7;29;0;10.5;1;31;;4.9;1;15;16.3;1;10;0;0;12;30;31;0;0;0;11.8;1;22.8;1;8;31;16.4;1;31;16.1;1;31;0;9.7;1;15;22.0;1;9;32;1;5;28;99;1;31;28;67;1;17;12.3;1;28;139.8;1;29.0;1;300;1;13;28;14;1;31;26.9;1;300;1;13;24;11;0;31;19.0;1;280;1;13;23;16;3;31;6.1;1;31;;;0;;;;68436;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
